mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.0013670921325683594,0.00047529749253302333,0.0018114089965820313,0.0003940315978458887,8,1,"{'n_neighbors': 8, 'p': 1}",0.9047619047619048,0.9523809523809523,0.9523809523809523,0.9523809523809523,1.0,0.9523809523809523,0.030116930096841705,11,0.9761904761904762,0.9761904761904762,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9619047619047618,0.011664236870396099
0.0017464637756347656,0.0004094863187727375,0.0024549007415771485,0.0004248747679180188,8,2,"{'n_neighbors': 8, 'p': 2}",0.9047619047619048,0.9523809523809523,1.0,0.9523809523809523,0.9047619047619048,0.9428571428571428,0.03563483225498991,25,0.9761904761904762,0.9880952380952381,0.9523809523809523,0.9523809523809523,0.9404761904761905,0.961904761904762,0.017496355305594152
0.0011241436004638672,0.00023955180740384507,0.0021175861358642576,0.0001698723525308674,9,1,"{'n_neighbors': 9, 'p': 1}",0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9619047619047618,0.03563483225498992,2,0.9880952380952381,0.9642857142857143,0.9523809523809523,0.9642857142857143,0.9642857142857143,0.9666666666666668,0.01166423687039611
0.0017242431640625,0.0003665337778657788,0.0019699573516845704,0.0005656043624666432,9,2,"{'n_neighbors': 9, 'p': 2}",0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9619047619047618,0.03563483225498992,2,0.9880952380952381,0.9761904761904762,0.9642857142857143,0.9523809523809523,0.9404761904761905,0.9642857142857144,0.016835875742536865
0.0015470027923583985,0.00034118108860218464,0.002007579803466797,6.811598359485528e-06,10,1,"{'n_neighbors': 10, 'p': 1}",0.9047619047619048,0.9523809523809523,0.9523809523809523,0.9523809523809523,1.0,0.9523809523809523,0.030116930096841705,11,0.9880952380952381,0.9880952380952381,0.9523809523809523,0.9523809523809523,0.9404761904761905,0.9642857142857144,0.01992047682223993
0.00120697021484375,0.00039819507664104654,0.0021831035614013673,0.0003713429673992602,10,2,"{'n_neighbors': 10, 'p': 2}",0.9047619047619048,0.9523809523809523,1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.030116930096841705,11,0.9761904761904762,0.9761904761904762,0.9523809523809523,0.9404761904761905,0.9404761904761905,0.9571428571428571,0.016148404721726822
0.0011053085327148438,0.00020804629804442435,0.0019789218902587892,0.0005635639789015026,11,1,"{'n_neighbors': 11, 'p': 1}",0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,1.0,0.9619047619047618,0.03563483225498992,2,0.9880952380952381,0.9761904761904762,0.9642857142857143,0.9642857142857143,0.9523809523809523,0.9690476190476192,0.012140522651411415
0.0014029979705810548,0.0004921074429729171,0.0020569801330566407,0.00010893288261765718,11,2,"{'n_neighbors': 11, 'p': 2}",0.9523809523809523,0.9523809523809523,0.9523809523809523,1.0,0.9523809523809523,0.9619047619047618,0.019047619047619067,2,0.9880952380952381,0.9761904761904762,0.9523809523809523,0.9523809523809523,0.9642857142857143,0.9666666666666668,0.013883218797250744
0.001607799530029297,0.00048662937691384164,0.0018009185791015626,0.0004006518659361575,12,1,"{'n_neighbors': 12, 'p': 1}",0.9047619047619048,0.9523809523809523,1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.030116930096841705,11,0.9880952380952381,0.9880952380952381,0.9642857142857143,0.9642857142857143,0.9523809523809523,0.9714285714285715,0.014285714285714316
0.001359415054321289,0.0003712056886292468,0.001972484588623047,0.00010266663907799632,12,2,"{'n_neighbors': 12, 'p': 2}",0.9047619047619048,0.9523809523809523,0.9523809523809523,1.0,0.9047619047619048,0.9428571428571428,0.03563483225498991,25,0.9880952380952381,0.9880952380952381,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9666666666666668,0.017496355305594177
0.0015093326568603516,0.00044940490852275034,0.0019623279571533204,0.0006328289979171496,13,1,"{'n_neighbors': 13, 'p': 1}",0.9047619047619048,0.9523809523809523,1.0,1.0,1.0,0.9714285714285715,0.0380952380952381,1,0.9880952380952381,0.9880952380952381,0.9642857142857143,0.9642857142857143,0.9523809523809523,0.9714285714285715,0.014285714285714316
0.0013920783996582032,0.00048113167934795017,0.0018384933471679687,0.00042514094534677597,13,2,"{'n_neighbors': 13, 'p': 2}",0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9047619047619048,0.9428571428571428,0.019047619047619025,25,0.9880952380952381,0.9761904761904762,0.9523809523809523,0.9642857142857143,0.9523809523809523,0.9666666666666668,0.013883218797250746
0.0014017105102539062,0.0004911205925832096,0.0022029876708984375,0.000399237303385588,14,1,"{'n_neighbors': 14, 'p': 1}",0.9047619047619048,0.9523809523809523,1.0,0.9523809523809523,1.0,0.9619047619047618,0.03563483225498992,2,0.9880952380952381,0.9761904761904762,0.9523809523809523,0.9642857142857143,0.9523809523809523,0.9666666666666668,0.013883218797250746
0.001504802703857422,0.0004449806599511972,0.002032899856567383,4.3923044109228835e-05,14,2,"{'n_neighbors': 14, 'p': 2}",0.9047619047619048,0.9523809523809523,1.0,0.9523809523809523,0.9047619047619048,0.9428571428571428,0.03563483225498991,25,0.9761904761904762,0.9761904761904762,0.9523809523809523,0.9523809523809523,0.9404761904761905,0.9595238095238094,0.014285714285714285
0.0011881351470947265,0.0004070131431823487,0.002069425582885742,0.00013938264161369104,15,1,"{'n_neighbors': 15, 'p': 1}",0.9047619047619048,0.9523809523809523,0.9523809523809523,0.9523809523809523,1.0,0.9523809523809523,0.030116930096841705,11,0.9761904761904762,0.9880952380952381,0.9642857142857143,0.9761904761904762,0.9523809523809523,0.9714285714285715,0.012140522651411415
0.001205301284790039,0.0004080063100097264,0.001996898651123047,4.798318286168778e-06,15,2,"{'n_neighbors': 15, 'p': 2}",0.9047619047619048,0.9523809523809523,0.9523809523809523,0.9047619047619048,0.9047619047619048,0.9238095238095237,0.023328473740792145,66,0.9642857142857143,0.9761904761904762,0.9523809523809523,0.9642857142857143,0.9523809523809523,0.9619047619047618,0.008908708063747495
0.0016354560852050782,0.0002887467164255333,0.0020569801330566407,7.367367108064271e-05,16,1,"{'n_neighbors': 16, 'p': 1}",0.9047619047619048,1.0,1.0,0.9523809523809523,0.9523809523809523,0.9619047619047618,0.03563483225498992,2,0.9880952380952381,0.9761904761904762,0.9642857142857143,0.9642857142857143,0.9523809523809523,0.9690476190476192,0.012140522651411415
0.0013154029846191406,0.00046338254855682055,0.0020354270935058595,0.00027537415657120207,16,2,"{'n_neighbors': 16, 'p': 2}",0.9047619047619048,0.9523809523809523,1.0,0.9523809523809523,0.9047619047619048,0.9428571428571428,0.03563483225498991,25,0.9642857142857143,0.9761904761904762,0.9523809523809523,0.9285714285714286,0.9404761904761905,0.9523809523809523,0.016835875742536834
0.0010143280029296874,1.0704542842941553e-05,0.0020361423492431642,2.5998078439945698e-05,17,1,"{'n_neighbors': 17, 'p': 1}",0.9047619047619048,1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.030116930096841705,11,0.9761904761904762,0.9642857142857143,0.9523809523809523,0.9761904761904762,0.9523809523809523,0.9642857142857142,0.01064794274999901
0.001513528823852539,0.0002999834596252052,0.002155971527099609,0.0006252363551009149,17,2,"{'n_neighbors': 17, 'p': 2}",0.9047619047619048,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9428571428571428,0.01904761904761902,25,0.9642857142857143,0.9642857142857143,0.9523809523809523,0.9285714285714286,0.9404761904761905,0.95,0.013883218797250711
0.0012291908264160157,0.0004366879693332735,0.0023989200592041014,0.0007135218489727048,18,1,"{'n_neighbors': 18, 'p': 1}",0.9047619047619048,1.0,1.0,0.9523809523809523,0.9523809523809523,0.9619047619047618,0.03563483225498992,2,0.9761904761904762,0.9642857142857143,0.9404761904761905,0.9642857142857143,0.9404761904761905,0.9571428571428571,0.014285714285714289
0.0013627052307128907,0.0004422920173398879,0.0024308681488037108,0.0005265270232005957,18,2,"{'n_neighbors': 18, 'p': 2}",0.9047619047619048,0.9047619047619048,1.0,0.9523809523809523,0.9523809523809523,0.9428571428571428,0.03563483225498991,25,0.9523809523809523,0.9761904761904762,0.9404761904761905,0.9285714285714286,0.9404761904761905,0.9476190476190476,0.016148404721726812
0.002106475830078125,0.00010836720056813388,0.0019168853759765625,0.0004448903207464884,19,1,"{'n_neighbors': 19, 'p': 1}",0.9047619047619048,0.9523809523809523,1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.030116930096841705,11,0.9761904761904762,0.9523809523809523,0.9404761904761905,0.9642857142857143,0.9523809523809523,0.9571428571428571,0.012140522651411398
0.001702117919921875,0.0006056230148977972,0.002002573013305664,8.648516882899958e-06,19,2,"{'n_neighbors': 19, 'p': 2}",0.9047619047619048,0.9047619047619048,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9333333333333333,0.023328473740792145,51,0.9642857142857143,0.9642857142857143,0.9404761904761905,0.9285714285714286,0.9404761904761905,0.9476190476190476,0.014285714285714285
0.0012022018432617187,0.0004010938537939755,0.002276182174682617,0.0005512237755072567,20,1,"{'n_neighbors': 20, 'p': 1}",0.9047619047619048,0.9523809523809523,1.0,0.9047619047619048,0.9523809523809523,0.9428571428571428,0.03563483225498991,25,0.9642857142857143,0.9761904761904762,0.9404761904761905,0.9523809523809523,0.9523809523809523,0.9571428571428571,0.012140522651411398
0.0015020370483398438,0.0006286127455320768,0.0018053531646728515,0.0004025231652961927,20,2,"{'n_neighbors': 20, 'p': 2}",0.9047619047619048,0.9047619047619048,1.0,0.9047619047619048,0.9523809523809523,0.9333333333333332,0.038095238095238085,59,0.9404761904761905,0.9761904761904762,0.9285714285714286,0.9285714285714286,0.9404761904761905,0.9428571428571428,0.017496355305594107
0.0014102935791015625,0.0004946856637157315,0.002001523971557617,1.1092999285579946e-05,21,1,"{'n_neighbors': 21, 'p': 1}",0.9047619047619048,0.9523809523809523,1.0,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.030116930096841705,11,0.9761904761904762,0.9642857142857143,0.9523809523809523,0.9642857142857143,0.9523809523809523,0.9619047619047618,0.008908708063747495
0.0009548664093017578,0.0001078260511565345,0.0020497798919677734,0.00010566012070163094,21,2,"{'n_neighbors': 21, 'p': 2}",0.9047619047619048,0.9047619047619048,0.9523809523809523,0.9047619047619048,0.9523809523809523,0.9238095238095237,0.023328473740792145,66,0.9761904761904762,0.9523809523809523,0.9285714285714286,0.9404761904761905,0.9404761904761905,0.9476190476190476,0.016148404721726812
0.0013110637664794922,0.0004029309537832311,0.001996612548828125,6.686950501735901e-06,22,1,"{'n_neighbors': 22, 'p': 1}",0.9047619047619048,0.9047619047619048,1.0,0.9523809523809523,0.9523809523809523,0.9428571428571428,0.03563483225498991,25,0.9404761904761905,0.9761904761904762,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9547619047619047,0.011664236870396087
0.001320219039916992,0.0004928531661159281,0.002006816864013672,0.0006369110441424702,22,2,"{'n_neighbors': 22, 'p': 2}",0.9047619047619048,0.9047619047619048,1.0,0.9047619047619048,0.9047619047619048,0.9238095238095237,0.03809523809523809,66,0.9523809523809523,0.9523809523809523,0.9404761904761905,0.9404761904761905,0.9523809523809523,0.9476190476190476,0.0058321184351980224
0.0009981155395507812,6.491993875548367e-06,0.0019291400909423827,0.0001502113188978436,23,1,"{'n_neighbors': 23, 'p': 1}",0.9047619047619048,0.9047619047619048,0.9523809523809523,0.9047619047619048,0.9523809523809523,0.9238095238095237,0.023328473740792145,66,0.9404761904761905,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.95,0.004761904761904744
0.0016825199127197266,0.0004109188304528426,0.0029799938201904297,0.0007322743696949317,23,2,"{'n_neighbors': 23, 'p': 2}",0.9047619047619048,0.9523809523809523,1.0,0.9047619047619048,0.9523809523809523,0.9428571428571428,0.03563483225498991,25,0.9523809523809523,0.9642857142857143,0.9285714285714286,0.9404761904761905,0.9523809523809523,0.9476190476190476,0.012140522651411379
0.001418304443359375,0.0004958507932712104,0.002048683166503906,0.0005838145265068577,24,1,"{'n_neighbors': 24, 'p': 1}",0.9047619047619048,0.9523809523809523,1.0,0.9047619047619048,0.9523809523809523,0.9428571428571428,0.03563483225498991,25,0.9642857142857143,0.9404761904761905,0.9404761904761905,0.9404761904761905,0.9404761904761905,0.9452380952380952,0.009523809523809533
0.001503896713256836,0.0006023567976983419,0.0015098094940185548,0.00044414112925002843,24,2,"{'n_neighbors': 24, 'p': 2}",0.9047619047619048,0.9523809523809523,1.0,0.9047619047619048,0.9523809523809523,0.9428571428571428,0.03563483225498991,25,0.9404761904761905,0.9523809523809523,0.9404761904761905,0.9404761904761905,0.9404761904761905,0.9428571428571428,0.004761904761904744
0.001283740997314453,0.0003868541866629803,0.002803516387939453,0.0007323733266495878,25,1,"{'n_neighbors': 25, 'p': 1}",0.9047619047619048,1.0,1.0,0.9047619047619048,0.9523809523809523,0.9523809523809523,0.04259177099999599,11,0.9642857142857143,0.9404761904761905,0.9404761904761905,0.9642857142857143,0.9404761904761905,0.95,0.011664236870396099
0.0018621921539306641,0.0007251666477273147,0.0019770145416259767,0.0004986079933948373,25,2,"{'n_neighbors': 25, 'p': 2}",0.9047619047619048,1.0,1.0,0.9047619047619048,0.9523809523809523,0.9523809523809523,0.04259177099999599,11,0.9642857142857143,0.9523809523809523,0.9404761904761905,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.007529232524210435
0.0013980865478515625,0.0004862041972053865,0.002002239227294922,0.0006348242168138348,26,1,"{'n_neighbors': 26, 'p': 1}",0.9047619047619048,1.0,1.0,0.9047619047619048,0.9047619047619048,0.9428571428571428,0.046656947481584346,25,0.9523809523809523,0.9404761904761905,0.9404761904761905,0.9523809523809523,0.9285714285714286,0.9428571428571428,0.008908708063747448
0.0009023666381835938,0.00019858366496302196,0.002175140380859375,0.00031623218395665465,26,2,"{'n_neighbors': 26, 'p': 2}",0.9047619047619048,1.0,1.0,0.9047619047619048,0.9047619047619048,0.9428571428571428,0.046656947481584346,25,0.9523809523809523,0.9523809523809523,0.9404761904761905,0.9523809523809523,0.9523809523809523,0.95,0.004761904761904744
0.0014037609100341797,0.0004943290670979139,0.0019012451171875,0.0004904866379366881,27,1,"{'n_neighbors': 27, 'p': 1}",0.9047619047619048,1.0,1.0,0.9047619047619048,0.9523809523809523,0.9523809523809523,0.04259177099999599,11,0.9642857142857143,0.9523809523809523,0.9404761904761905,0.9523809523809523,0.9285714285714286,0.9476190476190476,0.012140522651411379
0.0013423442840576171,0.0004286127764289854,0.002056455612182617,0.000641873695629692,27,2,"{'n_neighbors': 27, 'p': 2}",0.9047619047619048,1.0,1.0,0.9047619047619048,0.9047619047619048,0.9428571428571428,0.046656947481584346,25,0.9523809523809523,0.9523809523809523,0.9404761904761905,0.9523809523809523,0.9404761904761905,0.9476190476190476,0.0058321184351980224
0.0016030311584472657,0.0004895331494398176,0.002198934555053711,0.0004009940527927147,28,1,"{'n_neighbors': 28, 'p': 1}",0.9047619047619048,1.0,1.0,0.9047619047619048,0.9047619047619048,0.9428571428571428,0.046656947481584346,25,0.9523809523809523,0.9404761904761905,0.9404761904761905,0.9285714285714286,0.9285714285714286,0.9380952380952381,0.008908708063747448
0.0015472412109375,0.00045884265001153835,0.0019845008850097657,0.0006299795359904394,28,2,"{'n_neighbors': 28, 'p': 2}",0.9047619047619048,0.9523809523809523,1.0,0.9047619047619048,0.9047619047619048,0.9333333333333333,0.038095238095238085,51,0.9404761904761905,0.9285714285714286,0.9404761904761905,0.9404761904761905,0.9404761904761905,0.9380952380952381,0.004761904761904744
0.0012357711791992187,0.00039205081382912005,0.0023666858673095704,0.00045214434052303026,29,1,"{'n_neighbors': 29, 'p': 1}",0.9047619047619048,1.0,1.0,0.9047619047619048,0.9047619047619048,0.9428571428571428,0.046656947481584346,25,0.9523809523809523,0.9523809523809523,0.9404761904761905,0.9642857142857143,0.9285714285714286,0.9476190476190476,0.012140522651411379
0.0013340950012207032,0.00029986558219161763,0.0019445419311523438,0.0001361185936573442,29,2,"{'n_neighbors': 29, 'p': 2}",0.9047619047619048,1.0,1.0,0.9047619047619048,0.9047619047619048,0.9428571428571428,0.046656947481584346,25,0.9404761904761905,0.9404761904761905,0.9404761904761905,0.9523809523809523,0.9404761904761905,0.9428571428571428,0.004761904761904744
0.0011571884155273438,0.00029807786822029665,0.0021019935607910155,0.00020203583077885642,30,1,"{'n_neighbors': 30, 'p': 1}",0.9047619047619048,1.0,1.0,0.9047619047619048,0.9047619047619048,0.9428571428571428,0.046656947481584346,25,0.9523809523809523,0.9404761904761905,0.9404761904761905,0.9642857142857143,0.9285714285714286,0.9452380952380952,0.012140522651411386
0.0014233589172363281,0.00039277395402496104,0.0019096851348876954,0.0006589574399167848,30,2,"{'n_neighbors': 30, 'p': 2}",0.9047619047619048,0.9523809523809523,1.0,0.9047619047619048,0.9047619047619048,0.9333333333333333,0.038095238095238085,51,0.9404761904761905,0.9285714285714286,0.9404761904761905,0.9285714285714286,0.9285714285714286,0.9333333333333333,0.0058321184351980224
0.0011044025421142578,0.00021339085639090693,0.002113628387451172,0.0008274456076445069,31,1,"{'n_neighbors': 31, 'p': 1}",0.9047619047619048,1.0,1.0,0.9047619047619048,0.9523809523809523,0.9523809523809523,0.04259177099999599,11,0.9761904761904762,0.9404761904761905,0.9404761904761905,0.9761904761904762,0.9285714285714286,0.9523809523809523,0.019920476822239876
0.0014032840728759766,0.0004935429381415739,0.002081489562988281,0.0001608867650803623,31,2,"{'n_neighbors': 31, 'p': 2}",0.9047619047619048,1.0,1.0,0.9523809523809523,0.9523809523809523,0.9619047619047618,0.03563483225498992,2,0.9523809523809523,0.9404761904761905,0.9285714285714286,0.9523809523809523,0.9404761904761905,0.9428571428571428,0.008908708063747448
0.001444864273071289,0.00045708137069042245,0.002133607864379883,0.00037392854258063975,32,1,"{'n_neighbors': 32, 'p': 1}",0.9047619047619048,1.0,1.0,0.9047619047619048,0.9047619047619048,0.9428571428571428,0.046656947481584346,25,0.9642857142857143,0.9285714285714286,0.9285714285714286,0.9404761904761905,0.9285714285714286,0.9380952380952381,0.01388321879725071
0.0016061782836914063,0.0004913681955058137,0.0017820835113525391,0.00039236065665816975,32,2,"{'n_neighbors': 32, 'p': 2}",0.9047619047619048,0.9523809523809523,1.0,0.8571428571428571,0.9047619047619048,0.9238095238095239,0.04856209060564558,61,0.9404761904761905,0.9285714285714286,0.9166666666666666,0.9285714285714286,0.9285714285714286,0.9285714285714286,0.007529232524210435
0.001400136947631836,0.000489960067073812,0.0021018505096435545,0.00020101293098384376,33,1,"{'n_neighbors': 33, 'p': 1}",0.9047619047619048,1.0,1.0,0.9047619047619048,0.9047619047619048,0.9428571428571428,0.046656947481584346,25,0.9761904761904762,0.9404761904761905,0.9404761904761905,0.9642857142857143,0.9285714285714286,0.95,0.017496355305594118
0.0011860847473144532,0.000400372747069013,0.002103900909423828,0.00020547192563458584,33,2,"{'n_neighbors': 33, 'p': 2}",0.9047619047619048,1.0,1.0,0.9523809523809523,0.9523809523809523,0.9619047619047618,0.03563483225498992,2,0.9761904761904762,0.9642857142857143,0.9285714285714286,0.9523809523809523,0.9404761904761905,0.9523809523809523,0.016835875742536834
0.0014057159423828125,0.0004937259298608669,0.0022670269012451173,0.0005301860051518394,34,1,"{'n_neighbors': 34, 'p': 1}",0.9047619047619048,0.9523809523809523,1.0,0.9047619047619048,0.9047619047619048,0.9333333333333333,0.038095238095238085,51,0.9523809523809523,0.9404761904761905,0.9285714285714286,0.9523809523809523,0.9166666666666666,0.9380952380952381,0.0138832187972507
0.001327657699584961,0.0004159520418795061,0.0023902416229248046,0.0004691843719001463,34,2,"{'n_neighbors': 34, 'p': 2}",0.9047619047619048,0.9523809523809523,1.0,0.9047619047619048,0.9047619047619048,0.9333333333333333,0.038095238095238085,51,0.9642857142857143,0.9523809523809523,0.9166666666666666,0.9523809523809523,0.9166666666666666,0.9404761904761905,0.0199204768222399
0.001001882553100586,3.3221556564999305e-06,0.002186441421508789,0.00039871529878298447,35,1,"{'n_neighbors': 35, 'p': 1}",0.9047619047619048,0.9523809523809523,1.0,0.9047619047619048,0.9047619047619048,0.9333333333333333,0.038095238095238085,51,0.9642857142857143,0.9642857142857143,0.9404761904761905,0.9761904761904762,0.9166666666666666,0.9523809523809523,0.02129588549999801
0.001435995101928711,0.00037897420243821904,0.0018100261688232422,0.0004051267370687013,35,2,"{'n_neighbors': 35, 'p': 2}",0.9047619047619048,0.9047619047619048,1.0,0.9047619047619048,0.9523809523809523,0.9333333333333332,0.038095238095238085,59,0.9523809523809523,0.9523809523809523,0.9523809523809523,0.9404761904761905,0.9047619047619048,0.9404761904761905,0.018442777839082915
0.0011991500854492188,0.00040085699642495665,0.001873779296875,0.00045932323805145136,36,1,"{'n_neighbors': 36, 'p': 1}",0.8571428571428571,0.9523809523809523,1.0,0.8571428571428571,0.9047619047619048,0.9142857142857143,0.05553287518900288,74,0.9523809523809523,0.9404761904761905,0.9404761904761905,0.9285714285714286,0.9166666666666666,0.9357142857142857,0.012140522651411384
0.001200723648071289,0.00040099905392252647,0.001802968978881836,0.0004014481075401947,36,2,"{'n_neighbors': 36, 'p': 2}",0.8571428571428571,0.9047619047619048,1.0,0.8571428571428571,0.9047619047619048,0.9047619047619048,0.05216405309573012,85,0.9642857142857143,0.9404761904761905,0.9404761904761905,0.9404761904761905,0.9166666666666666,0.9404761904761905,0.01505846504842087
0.001390218734741211,0.0003876345022383632,0.001844024658203125,0.00019096417947095671,37,1,"{'n_neighbors': 37, 'p': 1}",0.8571428571428571,0.9047619047619048,0.9523809523809523,0.9047619047619048,0.9523809523809523,0.9142857142857143,0.03563483225498991,74,0.9642857142857143,0.9523809523809523,0.9166666666666666,0.9404761904761905,0.9166666666666666,0.9380952380952381,0.01904761904761906
